ubigeo,viv_tipo,viv_paredes,viv_pisos,viv_techos,viv_hab_total,viv_hab_dormir,tic_celular,tic_internet,agua_todos_dias,serv_electricidad,nbi_vivienda,nbi_hacinamiento,nbi_sshh,nbi_educacion,nbi_dependencia,es_jefe,es_mujer,edad,en_pareja,trabajo_ingresos,edu_superior,edu_basica,tic_uso_internet,tic_celular_propio,salud_enfermedad_cronica,lim_discapacidad_motriz,lim_discapacidad_visual,lim_discapacidad_habla,lim_discapacidad_auditiva,lim_discapacidad_comprension,lim_discapacidad_relacion,seg_essalud,seg_privado,seg_sis
090118,0.9080946368733275,0.7379351898766163,0.5101475252908686,0.6531075955328938,3.684163096188449,2.0777626362864723,0.985571089410782,0.985571089410782,1.0,0.9519036313692734,0.03847709490458128,0.0902068312343357,0.09587558072090141,0.0,0.0,0.28248008885093795,0.5758441068312039,32.44527194398143,0.3136191267995603,0.01588556280440605,0.26518543320040966,0.664952645434701,0.9587847570601471,0.6993156822344494,0.2458636811264656,0.03291411948730951,0.03421516631043228,0.0,0.008252955942571557,0.03364926233153855,0.03774310482259883,0.21447530088414268,0.0,0.7854160489535722
090201,0.9764977615428718,0.01762667884284615,0.055204964820349284,0.6231373352615287,4.152923407288299,1.2457231122711758,0.9810276014049496,0.9810276014049496,0.7538848344408103,0.9498728504276399,0.0,0.0,0.10793910328166732,0.0,0.0,0.3649659558193292,0.6173426433967271,38.590761318657215,0.4164190964695406,0.025849332881271208,0.15672053310182313,0.6986406897547797,1.0,0.6847883881153521,0.3150041246119001,0.031702726363221086,0.0058755596142820495,0.031702726363221086,0.044533650555225145,0.0882534109357746,0.0695469271294885,0.03044145722646734,0.0,0.9695585427735327
090203,1.0,0.15712983006170117,0.0,0.3164709241440459,3.8735444200916715,1.7322341297630837,0.9302124968569608,0.9109198527830521,0.9222511925651126,0.9807073559260913,0.0,0.061272805548263976,0.22240370479260946,0.0,0.0,0.3057853461636442,0.5352950186126538,31.922293474870855,0.45515102784912376,0.2966116227777979,0.010212134258043995,0.7823075299735713,0.8705158832419484,0.513826394298613,0.17698828635669955,0.019858456294998383,0.0,0.010212134258043995,0.02042426851608799,0.04084853703217598,0.010212134258043995,0.010212134258043995,0.0,0.989787865741956
090301,0.9800216176294838,0.1602413602541022,0.1510583989568227,0.26568336575444657,4.230764909824603,2.043200468582273,0.955142611263082,0.9300406578397946,0.9611225407496343,0.9520291817385981,0.0,0.022088679091516662,0.030819169632815942,0.0,0.0,0.2850889221729172,0.5081827539147735,37.67693119137043,0.41800921450498196,0.0,0.20675093397500088,0.6481281988775467,0.9032523689891773,0.6915701613579573,0.2301852520672741,0.022894815637560986,0.03661406274870739,0.005717216209528671,0.022156747180594554,0.011502500508135236,6.80680890778941e-05,0.2073768645164081,0.0,0.693655343752499
090306,1.0,0.0,0.06924581613498064,0.5347424473015262,3.2065420560645834,1.5527711367394865,0.9826885459662549,0.9826885459662549,1.0,0.8804933710402859,0.06852858073076548,0.0,0.10339056726632752,0.0,0.0,0.3962508150315649,0.5686481199648014,47.213573135971245,0.4823299282641473,0.385434309241964,0.05169528363316376,0.7590741143359981,0.6053911633059652,0.6841208930935136,0.3960117365634932,0.06876765919883719,0.06900673766690892,0.01731145403374516,0.10386872420247095,0.08631819170065408,0.0,0.08631819170065408,0.0,0.8790589002318556
090312,0.9863971972506134,0.3266986565745645,0.3811098675721112,0.45043040494228537,3.442053696685862,1.9631111626215625,0.9565785445053583,0.9565785445053583,1.0,0.9105440417642349,0.013602802749386671,0.0,0.12242522474448005,0.0,0.0,0.3026436648392511,0.4302949840766945,33.70403852395377,0.3473716439571336,0.0,0.21841380109644937,0.6526283560428664,0.7961515532320196,0.7102751084558223,0.21188118298024514,0.013602802749386671,0.054411210997546686,0.028512129122014188,0.028512129122014188,0.07062706099341505,0.0,0.17107277473208513,0.0,0.8153244225185282
090401,0.9842164675388857,0.3690811753270821,0.25253651937782856,0.31026864714469643,2.91027833353925,1.5383784307372679,1.0,1.0,1.0,0.6750282208097071,0.15459412336458928,0.1104847272278,0.341835712066925,0.0,0.0,0.3543780432814857,0.5247556991071893,32.72909667355837,0.2754603809759143,0.25,0.12302705844236071,0.7539458831152785,0.9460067749647545,0.6550775512750007,0.19870351950137857,0.04518979655230714,0.030486664506710715,0.0,0.0,0.0,0.0,0.09145999352013215,0.0,0.8307027445898143
090501,0.9452949050233422,0.13676273744164438,0.13676273744164438,0.7452696081148472,4.418845676815126,2.150740117612513,0.9191467832418302,0.9191467832418302,1.0,0.9726474525116712,0.0,0.0,0.013375167317460229,0.0,0.0,0.3781179620093369,0.4996988935732958,44.21282846123152,0.5665747301605969,0.06163281290151239,0.0814554296115782,0.758042562578899,0.744528515384315,0.6987053889137046,0.4443915857432296,0.10760355139309025,0.04012550195238068,0.026750334634920457,0.053500669269840914,0.026750334634920457,0.026750334634920457,0.0,0.0,0.9726474525116712
090502,0.9651482446021605,0.12198114389243817,0.15683289929027763,0.17306978737393686,3.064947552334637,1.3431671007097223,0.9495058513261316,0.9495058513261316,0.9208271679339783,0.966337234217421,0.0,0.06970351079567895,0.03366276578257894,0.0,0.0,0.39603922861411184,0.5168313828912895,37.4803816713482,0.5504941486738684,0.0,0.15683289929027763,0.6550494148673869,1.0,0.7510772702407152,0.24217880336198552,0.0,0.017425877698919737,0.0,0.017425877698919737,0.0,0.0,0.034851755397839475,0.0,0.9302964892043211
090701,0.8407788067604116,0.19780861035327127,0.27533285031812366,0.4693374572502056,3.72716711684635,2.0107871104434563,0.9666001125421805,0.9165002813554511,1.0,0.9756842998390739,0.007615756432016375,0.0,0.0,0.0,0.0,0.5005872277450049,0.5925415970260327,49.531605199770134,0.4563351579164783,0.5050037589832281,0.29745331892182947,0.5301989998668816,0.6750096640162119,0.8048118425838305,0.42911535121827205,0.038405512727423145,0.05624715675386865,0.0,0.04707480041912412,0.022589555273664293,0.0,0.20600201828384512,0.0,0.7863822252841385
090705,1.0,0.0,0.0778101987241844,0.06060064706300506,4.889271323370249,2.2317830842562105,0.987879870587399,0.987879870587399,1.0,0.9151590941117929,0.0,0.0,0.024240258825202025,0.0,0.0,0.30629825914771025,0.5225193036590841,34.367716704365456,0.3321860298892547,0.26302722877505696,0.10549236788162229,0.787220865820862,0.8462761472313276,0.6076007667946457,0.15232537361568388,0.043244208902274775,0.0,0.0,0.0,0.0,0.0,0.024240258825202025,0.0,0.975759741174798
090706,0.9606132467886187,0.21424757271795528,0.17114901469306612,0.39304723359730737,3.5444925786173433,1.9774332551441836,0.9604284078355689,0.9604284078355689,0.3787519022164025,0.964619874794895,0.0,0.15385626799014246,0.08845031301276261,0.04747486393726485,0.0,0.3130969068227483,0.46017654420834603,34.75016661830722,0.4406421550046265,0.2731883200053585,0.20948851051864187,0.7027488291786372,0.8543584458172158,0.6941047319065518,0.13702714258849288,0.05555137751416302,0.08839952340805936,0.01387127869982867,0.02772947901881908,0.03722445180627205,0.01387127869982867,0.0839307980191588,0.0,0.869336699006278
090711,1.0,0.035388987889235675,0.035388987889235675,0.2439833753940325,4.52800164800421,2.1611620321263953,0.9896963605847692,0.9896963605847692,1.0,0.9896963605847692,0.0,0.0,0.030559403088873144,0.0,0.0,0.37689120934536574,0.5782132536622266,43.8223504628719,0.4965306621293609,0.0,0.1271843181541207,0.6988486914175468,0.8290660607827165,0.6652090305224517,0.35798815908955156,0.009952124258411531,0.020607278830461612,0.010303639415230806,0.0,0.055996266719697284,0.020255763673642336,0.0,0.0,1.0
100101,0.9342062044232218,0.38523153644506003,0.6506195976662398,0.31572878336611065,3.0007992284731406,1.9258372385196234,0.9998453846779606,0.9950821994112312,0.7591440794791614,0.9847815756375352,0.0,0.08983436444984091,0.10058101053815702,0.0,0.023563463700727403,0.31817041070915125,0.553279685898037,35.32697932904251,0.35077270866355015,0.036565290151525785,0.2133661636104198,0.7185818837116835,0.8270674322673149,0.747955408688186,0.42562270926549317,0.02034374433064719,0.017581391654045653,0.01925192401970392,0.023824161741744714,0.015345634884253879,0.011287567217713701,0.1896851193359279,0.0003626168464683545,0.7585847886460508
100102,0.9739234458914545,0.45876553199391873,0.5786098219110363,0.39991669268010366,3.7030365913760352,2.301263085319725,0.9637585231825547,0.91364980850489,0.7848922502539267,0.9790625272814047,0.004413349341286192,0.10922334767290513,0.0012588918213051648,0.0,0.0,0.3295761266426063,0.5223109906695631,38.037828292135636,0.38699490758116,0.08683529963835535,0.22283597683008033,0.6723067538904888,0.8119965442612925,0.7787243928894496,0.4638617914873209,0.027962873950181284,0.017418997691708574,0.02610381356579018,0.03846078564449231,0.006654084249987165,8.821521477338962e-05,0.18755972185777944,0.010648153905730734,0.7095760318919873
100103,0.9267269190005937,0.27556851518354675,0.43958891728241534,0.0,2.8685485555394203,1.3061539030747642,0.9917502435364125,0.9917502435364125,1.0,1.0,0.0,0.17273434217982656,0.26154766224624026,0.041248782317937396,0.0,0.35565244185628914,0.5705948402142207,37.92633287535323,0.4856990909279269,0.21602902588844064,0.03663654049970318,0.7392120308186102,0.7295594593594424,0.6273939482111668,0.6395357355301594,0.03663654049970318,0.044886296963290655,0.044886296963290655,0.03663654049970318,0.08152283746299382,0.07327308099940635,0.10990962149910953,0.0,0.8900903785008905
100104,1.0,0.10803290320418685,0.11525783857351121,0.33289347823662124,3.188723465982006,1.6607462073181833,0.9635112381584494,0.9635112381584494,0.544163057311992,0.9566503877840539,0.0,0.0,0.07947428906256797,0.0,0.043349612215946166,0.3117874335249841,0.5650472141055157,30.321218253530077,0.3631583765672479,0.3757296041459336,0.050438096650999104,0.7754579183993014,0.5896830965436148,0.5601054378436456,0.28313796001228675,0.0,0.014631913236113113,0.007406977866788752,0.021674806107973083,0.03605645137948609,0.007224935369324361,0.02160658064083737,0.0,0.9783934193591626
100107,1.0,0.19912821529995794,0.2157222332416211,0.15098056238162444,2.546229656222565,1.1100106810261265,0.9815765016211266,0.9815765016211266,1.0,0.6327668951296409,0.0,0.05527049513662,0.5042958333935298,0.07369399351549334,0.0,0.41942987772422125,0.48763542992808406,41.52772581570835,0.5627687448196792,0.08968696912163697,0.0829700897083158,0.7212623084806985,0.6467509735153704,0.7216069727516566,0.30725448654432524,0.035834716773864496,0.0,0.018423498378873335,0.016594017941663163,0.016594017941663163,0.0,0.033188035883326326,0.0,0.9319895273266914
100109,1.0,0.0,0.11400664564410411,0.07477771727788667,3.521799934568717,1.641994231713821,0.8963095592203906,0.8963095592203906,0.802706941030253,1.0,0.0,0.0,0.19371183843841058,0.0,0.0,0.350261578985173,0.556083287958415,38.57805652994654,0.3910110082174946,0.32093301973291566,0.012156274591768762,0.714199933428219,0.7681671671331475,0.5734288652692849,0.3531814680066691,0.038308893502580384,0.051385202957986195,0.01307630945540581,0.038308893502580384,0.05230523782162324,0.0,0.012156274591768762,0.0,0.9878437254082313
100111,0.9075529439692854,0.5679276144657924,0.8502266189386467,0.5026332149001987,2.973969190794462,1.9378818413112244,0.9787014546719708,0.9718487579174492,0.9078576988260304,1.0,0.0,0.060824680681841624,0.0,0.0,0.03608589968794585,0.33818290129408474,0.5336276519229808,36.521390694649774,0.3897645178090892,0.10819500645006393,0.2950258113301796,0.6264516125212405,0.8119675818565263,0.7848960399465995,0.44291199959159144,0.04790529539391451,0.04061104265029822,0.0,0.03626934487288912,0.027718985461491926,0.009676035617519,0.37515684203187216,0.0034263483772608004,0.5599030064335646
100201,0.9200218547704613,0.8515613234092106,0.830469305783948,0.8146887060492918,2.9864188081981067,1.7359504573856182,0.9770788600437045,0.962883880861604,0.9136042074642333,0.8496987390576545,0.0,0.21731652518856012,0.016156660788480298,0.03752860878096519,0.0,0.334467662096309,0.49098785395478123,34.52271355639488,0.38575633419826294,0.12421075846257401,0.20004503675256877,0.7032716546738405,0.7792078135594556,0.7628279841136681,0.45394265773252607,0.04184574415364295,0.039733792165822096,0.023577131377341794,0.0,0.023577131377341794,0.014194979182100496,0.20226413315316366,0.0,0.709014152490959
100323,1.0,0.0,0.05454545454545454,0.0,3.2363636363636363,1.1272727272727272,0.8363636363636363,0.8363636363636363,0.8867924528301887,0.9272727272727272,0.0,0.0,0.18181818181818182,0.0,0.0,0.43636363636363634,0.5818181818181818,46.29090909090909,0.4727272727272727,0.2222222222222222,0.03636363636363636,0.7454545454545455,0.6071428571428571,0.6415094339622641,0.36363636363636365,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.8909090909090909
100501,0.8760700911962718,0.0,0.03641533793277004,0.09345913332606669,3.376960144355122,1.920851383247399,1.0,1.0,1.0,1.0,0.0,0.12392990880372819,0.0,0.0,0.0,0.31787527706204677,0.4339350835269312,31.332540180617944,0.36624728786389793,0.018764538328738967,0.155747735425498,0.7600102847313873,0.84653886789139,0.6979960664077354,0.3342022200735021,0.01273622426073135,0.006368112130365675,0.0,0.006368112130365675,0.018691826665213337,0.0,0.09557814039899587,0.0,0.8867175869147572
100507,1.0,0.2334161260827532,0.3042589151454225,0.08060325574982281,2.6375608567454027,1.1379291375278549,0.9235935648335348,0.9235935648335348,1.0,0.7799708740263348,0.49739625613467275,0.15736584928942943,0.28690134565056896,0.0,0.06448260459985825,0.4500449698320759,0.4341505698797035,45.180522006962626,0.4405107543425146,0.19390787885591115,0.12397185025734368,0.6710968853623483,0.6407165232115398,0.5658498383931054,0.45583486713346394,0.03224130229992912,0.02248083561277563,0.02248083561277563,0.04416513286653607,0.02248083561277563,0.02248083561277563,0.048361953449893684,0.0,0.9130365597873661
100601,0.9680501557764419,0.8035823264501109,0.8398104655123616,0.21840824944858073,3.000125385220948,1.7589718278663657,1.0,1.0,0.9230076153719968,1.0,0.016067274754478847,0.18233672827888855,0.10915256918403503,0.0,0.0,0.317317462624971,0.5216937212597569,32.600213889356404,0.36982016147022084,0.17755095311029673,0.16798691665746643,0.7244954725740261,0.6940898711714869,0.7413491007335846,0.4161711624354926,0.022791007041278226,0.016118575851553463,0.01633244709860928,0.00801972385291732,0.019362816089233712,0.00030782182239839044,0.12915147320774328,0.0,0.8014876623781385
100604,0.9181566950104871,0.4675586244369053,0.6687197459974759,0.11239234719555247,2.4953784176603397,1.2908372920736855,0.9776579345884024,0.9776579345884024,1.0,0.8954700458883206,0.31611724064352564,0.07581506679499252,0.029865701174765537,0.0,0.0,0.3522385472213232,0.565229205117105,31.11692017499694,0.3528117480607197,0.19119851417308723,0.11437822085637753,0.7991548572438406,0.6562229679328269,0.6326900567661654,0.3825901122334735,0.0,0.0,0.0,0.0,0.026680523969792407,0.0,0.007289584113899637,0.0,0.9324108193013699
100605,1.0,0.682567509533945,0.8281534317061213,0.19802784940603177,3.396341006544215,2.0026941273824006,0.9446675540622498,0.9446675540622498,0.825878832379158,0.9388183235816218,0.056830503961556665,0.044367218920642465,0.06480648743148873,0.0,0.0,0.37230583825509744,0.4758975774216039,37.282821055318074,0.3480023483059094,0.24815427931173656,0.05651896389523648,0.8664949508289088,0.7609098476923414,0.7194467830249436,0.4240912176536833,0.041124819947361044,0.0,0.014207625990389166,0.028415251980778333,0.02529943072054978,0.014207625990389166,0.1040298569458795,0.0,0.8249320131021747
100801,1.0,0.17525508159068434,0.05101631813687083,0.08162610901899334,3.795163470341664,1.4982404823333424,0.8862215858771783,0.8658150586224299,1.0,0.4183338087223408,0.13547036989565828,0.12243916352848999,0.45742742782384566,0.07322244531694269,0.16479473225969254,0.28774806719541784,0.5045874604064517,29.340082998153623,0.3601992554015076,0.568111943007633,0.010203263627374167,0.8140274833747062,0.6185400009769128,0.543597311198411,0.17422673877621378,0.031123962289357793,0.0,0.0,0.010203263627374167,0.0,0.0,0.0,0.0,0.918116805277389
100804,1.0,0.07279301877474391,0.07279301877474391,0.2439809602947561,2.9500396660525916,1.3730457733704124,0.925869416846313,0.925869416846313,0.6074081728133297,0.6954522811115935,0.0,0.0,0.2385366123936809,0.0,0.08081840504840243,0.38679777870105486,0.5619984133578964,35.335667762160604,0.2695828642652805,0.48014895076656794,0.060660848978953255,0.8126671955473679,0.7719574710506734,0.6643819556989727,0.3126671955473679,0.01213216979579065,0.04986624356210569,0.013469734174733738,0.036396509387371954,0.026939468349467477,0.0,0.01213216979579065,0.0,0.9636034906126281
100901,0.9512425409033066,0.24824735832914926,0.7415996342387108,0.0690497135501633,2.9025262804293726,1.5978804118057737,0.9679565027685263,0.9435777732201797,1.0,0.6630967405426531,0.09980663597366947,0.198421292721933,0.3459148919878828,0.0,0.09204546816946674,0.2862733813730739,0.48422542005448344,29.24972066532348,0.44483786841022993,0.09090479616394732,0.07150047640299557,0.7959078420035124,0.6463737096009551,0.5901010760732226,0.2799408995398121,0.03071121138160849,0.01852184660743514,0.022053609567053822,0.0,0.022053609567053822,0.0,0.00986424479288047,0.0,0.9313884084460062
100902,0.9612701564651803,0.08656629474744297,0.402940986368308,0.038729843534819626,4.472008988290269,2.0758923353472114,0.9616328493978339,0.9616328493978339,1.0,0.8273478222902526,0.0959178765054152,0.0,0.6245601831314299,0.038729843534819626,0.0,0.3618759162029627,0.552496335188149,38.72511940061369,0.43782120392814605,0.09118542260468639,0.11388611778085413,0.7904091659869783,0.7156472925066835,0.7815624044279242,0.4759751942570645,0.04726059800672215,0.009682460883704906,0.04726059800672215,0.037972643862591665,0.05694305889042706,0.009682460883704906,0.06662551977413196,0.018789068561508623,0.7255430196374708
110101,0.9952815889588956,0.6075072453278674,0.9059458842362871,0.574810487102202,3.749395636372491,2.5488804914936782,0.996416842672595,0.978022331119008,0.9602434623061735,0.88622891367176,0.11973770345649826,0.0371279535122082,0.0043730490370363475,0.00024399179203769253,0.0,0.32495790113990547,0.5231924151730004,36.10545969029155,0.35482592705957,0.03894289194145581,0.3607704080716558,0.6172258119657175,0.9611686718332163,0.7949274429966682,0.39069754313944377,0.02304139112261092,0.010181685584194081,0.011858524630590823,0.00535166754855909,0.01029492604209202,0.005970302766285166,0.370755991641465,0.014869972057964274,0.5286245822621098
110102,1.0,0.7724847221853627,0.9180675770525891,0.6916672840472439,3.233542038786036,2.180946661523794,0.9885866092252659,0.9666148485998538,0.8024089734399192,0.9001505121147915,0.02853361399532408,0.10928974901144095,0.021971760625412083,0.0,0.0,0.3616304346556312,0.5521278330114829,38.46648441829325,0.3658518905840871,0.006386621006918109,0.27137689465760867,0.6821171803681201,0.9483602721362528,0.7751768659957092,0.5088914774055002,0.017440475164915696,0.004693719859086543,0.008081665885664916,0.013315622570523128,0.010380999829473953,0.012755970327771813,0.35859333250279823,0.0,0.5727790937210764
110103,0.9777803394677052,0.9435795097093923,0.9518168219986759,0.8709897041207325,3.1169949459574013,2.1234562211243335,0.9777803394677052,0.9777803394677052,0.2706339451268826,1.0,0.024879264262972028,0.05842166930760083,0.0,0.0,0.0,0.30586206243551783,0.5028569812377326,30.327001526759673,0.3357362699729329,0.0,0.24706125397416484,0.7294420119026458,0.9938976686150076,0.7576177665825822,0.37585330876246953,0.011109830266147399,0.0,0.011842610048705855,0.0,0.024282242180191867,0.024282242180191867,0.33970056971972407,0.0,0.4877971080234108
110104,1.0,0.625421298541506,0.7403561892999196,0.3913158227363193,3.6552173821832956,2.322400368683285,0.9788748995801475,0.9788748995801475,0.09038418251511225,1.0,0.21739360986037543,0.0,0.02137215344653955,0.0,0.0,0.36318214947317085,0.5427610071615808,39.651301386532396,0.2874970303995383,0.02737694498768505,0.14272570640717966,0.7843425506474244,0.8912194723292315,0.6885410869447608,0.5221312089439402,0.030434489079003854,0.021125100419852452,0.025779794749428153,0.042250200839704904,0.0,0.004654694329575702,0.15605833301384436,0.0,0.7146859375143289
110106,0.9752811703632498,0.8296803734209691,0.9462177862476474,0.7313796102051638,3.7588824312546496,2.6243414668829907,0.9897046993324455,0.9897046993324455,0.9300966501997736,0.9488246525469234,0.05117534745307659,0.03707817208197773,0.0029758629074628073,0.011903451629851229,0.0,0.2881508120066825,0.47205881301219754,34.563705901487644,0.2853524981476055,0.0,0.30590773491481005,0.6544817873576826,0.9437165926395833,0.7941644136549288,0.37068671722924323,0.0045728882519844,0.0,0.0009175062910503582,0.010798081237974284,0.009784660540328227,0.0059517258149256146,0.37842613596081187,0.0038872379124696736,0.5002726617623167
110108,0.8668208587920548,0.5544333353628126,0.8668208587920548,0.5544333353628126,3.3072400897950285,2.212519230847519,1.0,1.0,0.4748369645761082,1.0,0.047614794825855684,0.0,0.0,0.0,0.0,0.33656075492444554,0.5762718625647002,34.69436443985575,0.4255595866443575,0.0,0.23457896361749067,0.7282083581404087,0.9745762039656986,0.8111584048667252,0.30146361105906083,0.0,0.009587587842377872,0.004132299433580203,0.009587587842377872,0.013719887275958076,0.0,0.4310835306301243,0.0,0.3844685803934524
110111,0.9897358432846654,0.8317821929524235,0.9632942884675327,0.7248294842814534,3.3318449261561094,2.1054856563908966,0.9859136427773958,0.955121172631392,0.4454049880353729,0.9238652668397807,0.026215417765628614,0.006150539980566945,0.027406701326843346,0.0,0.0,0.3064351283637774,0.508314447850918,35.291050244982195,0.3341072826500311,0.08688584434350506,0.1875361801806258,0.7400640805158776,0.9429240954631274,0.671161863834886,0.472795427465966,0.0570495492361306,0.020291014836565688,0.002450180267431768,0.013595339888205582,0.0022354561593548724,0.012380963577637717,0.5288726026044287,0.0,0.333317807337572
110112,0.9730948038987808,0.5646937877041538,0.9186729926029916,0.5292348764390309,3.6045809883408833,2.4944477820100714,0.9822705443674385,0.9822705443674385,0.6198564526225999,1.0,0.02786724993416763,0.08988072256091209,0.0,0.0,0.0,0.3221063181663942,0.5133410678395182,30.43271353838285,0.27723121850976795,0.06464663321909517,0.31997878903469,0.6534270275164678,0.9336161995829315,0.7525430580653425,0.38197595591691363,0.009209231521894724,0.00034450370561397314,0.00034450370561397314,0.009209231521894724,0.027349835287157755,0.00034450370561397314,0.36992570697340704,0.0,0.5314440645522371
110201,0.9887951665924308,0.7838461878059375,0.8842094738996192,0.5909730354040612,3.5874655078043447,2.4114440564197612,0.9813060636517309,0.9813060636517309,0.49644924220144243,0.9945756565858856,0.051199088134953684,0.0,0.0,0.015302418461905347,0.02120561303047064,0.3571249814653237,0.5295214229298287,38.85580027099336,0.3564092629571717,0.03045498003208004,0.3894054510299104,0.5834938281245498,0.8872028767761129,0.7825272735544314,0.4629782906363192,0.01635611480595656,0.0,0.010672922372092672,0.005572116218124223,0.016180350349820637,0.011079544195852187,0.4841656227454353,0.011360303255586669,0.41707128881619077
110202,1.0,0.5592770773281116,0.8587133679535498,0.5338425557188616,3.8865700689464715,2.6454944134391156,0.9766433428198166,0.9766433428198166,0.9216214276807195,1.0,0.10059139747165026,0.0,0.02543452160924999,0.0,0.0,0.3264286019428628,0.5106393963755584,32.501183684148444,0.3504118733675039,0.14285714285714285,0.09823123375273111,0.7780807489558812,0.9579428412153334,0.855295463637971,0.4153949405862042,0.0,0.0,0.0,0.0,0.0,0.0,0.5300781001286481,0.0,0.39803410126218103
110204,1.0,0.7448638407556751,0.8993074612708507,0.5825462744120677,3.8364643944968693,2.3382745285361857,0.9745572888436246,0.9166409311504338,1.0,1.0,0.05791635769319084,0.0,0.0,0.0,0.0,0.32758175845502474,0.4653822004548292,36.070182809825766,0.3863551115070314,0.09414352136851577,0.26853803859505787,0.6785555001369538,0.9333788449758997,0.7435028373779582,0.3654290093603154,0.021049132256262235,0.0,0.021388090517979217,0.021388090517979217,0.0,0.0,0.3875440726721522,0.0,0.5616811602838653
110205,1.0,0.885951244097013,0.9917858626836837,0.8128554529119799,3.4270659320570194,2.279319261129501,0.9876787940255256,0.9704218894099508,0.37000948301566,0.9698004169227441,0.0,0.0,0.0,0.0,0.0,0.30282331078272684,0.548330955338069,29.884406428400144,0.35148384751454664,0.08082052952148873,0.13358491000033035,0.8005492803640234,0.8606383177886077,0.7011630947200699,0.4506332571832533,0.023915953374438793,0.0,0.02087134938273593,0.004107068658158147,0.044994460252910276,0.02087134938273593,0.42351717403312444,0.0,0.4513975196781229
110206,0.9532115009476925,0.5568500374736649,0.8562322647512823,0.2895555724695608,3.785662883902405,2.4912662213943695,1.0,1.0,0.12698031285725414,0.9830505879507626,0.10667422151514254,0.0,0.0,0.0,0.0,0.2675575190186865,0.5492255353239851,34.29121990076906,0.43968606708096575,0.0,0.20305354000407985,0.7519802810346202,0.9218605062153774,0.7202470549742513,0.3363527751730966,0.02790505917443965,0.0,0.008467850887509145,0.0,0.008467850887509145,0.008467850887509145,0.47824311109916323,0.0,0.4124875136536355
110207,0.9884428447752773,0.8907901204801781,0.9443761800298862,0.723865395831678,3.8207875026986957,2.480193882792506,1.0,1.0,0.21121754595121042,1.0,0.08105913226651211,0.017054551189511193,0.0,0.0,0.01523141255127755,0.2871617716339582,0.4766404551166515,32.95368073357905,0.3867462715171185,0.0,0.2859496697290204,0.6911261538147362,0.9478240314124138,0.7596778545830589,0.4316177513732336,0.006976169720863753,0.003976921742322735,0.0,0.0,0.01661857721339007,0.0,0.3910700520538396,0.0,0.4396789334254665
110210,0.9503386331232511,0.780680984496405,0.9822346891210764,0.5743202701166071,3.009814588701508,1.973723022805633,0.9688929583944241,0.9688929583944241,0.02030553949341807,1.0,0.01776531087892365,0.14413317463853428,0.03154803434829437,0.0,0.0,0.34737757868825114,0.5094464414937193,37.9819466615079,0.32243054522582626,0.0,0.34297891733541336,0.6019444966622739,0.9449014784016155,0.7865022879417938,0.4793920962512659,0.03820795310906103,0.030237812868767866,0.0,0.0,0.0,0.0,0.5029486138397272,0.0,0.4145421891518715
110301,0.9473603084980116,0.48618854477098117,0.9363547446288402,0.46792283895737713,4.005042568069732,2.6280088126367733,0.9910526187275948,0.9910526187275948,0.9882311770793204,1.0,0.0,0.058895976490358846,0.0,0.0,0.0,0.29474773967895,0.5180657393544205,39.13038726939595,0.4016626278033469,0.04646225137133682,0.2843726809542532,0.6726924681026692,0.9454743237823476,0.782733574873983,0.4533665601934932,0.008846859080747551,0.02667941674079817,0.008846859080747551,0.01826570581360405,0.008846859080747551,0.008846859080747551,0.26595867497415976,0.0,0.568018290805095
110305,0.9797348573875644,0.5750209397997967,0.8666526291366042,0.5165851649225377,3.2638009276970936,2.1644940503356898,0.9905864330235727,0.9905864330235727,0.9864221462945221,0.9871776418985548,0.06105642020472931,0.06337068540844565,0.0,0.0,0.0,0.3301872941236748,0.4593057270989431,33.24188549413478,0.42273040083894564,0.004484022285553476,0.31507161192766336,0.6632586630108542,0.9306677686494913,0.7585117187324211,0.40326884640661165,0.01965840278987235,0.0,0.0,0.00132925971947434,0.012674137081689128,0.0,0.20600530464440975,0.0,0.6625293324339351
110501,0.9848757837468928,0.7941859620593019,0.9806772630431287,0.6492418970002055,3.642124100183369,2.3387400628549835,1.0,0.9886824527008523,0.9881832620172011,0.9732181987134466,0.06064635026908211,0.011245786852650947,0.00747227302837766,0.0,0.0,0.30689098302453105,0.5170246791539361,35.95650004813522,0.38522641063689,0.0,0.31060273751330014,0.65321504715881,0.9028140044584225,0.795130732150202,0.5164873141756797,0.03137430660498213,0.00872203506011291,0.007598487378747332,0.005538867429009313,0.0068125496095768024,0.005292532687979679,0.42607513170919825,0.017267112604827356,0.5031545901439518
110503,1.0,0.8904858616481249,1.0,0.47889552526301277,3.353638654459551,2.0232716042727645,0.9726214654120312,0.9726214654120312,0.8532315473512749,1.0,0.0,0.0,0.009126178195989586,0.0,0.0,0.4348619406578766,0.41409996032550483,39.288615760765694,0.33858091081719555,0.0,0.23819295066131008,0.7526808711427003,0.8455840883114036,0.755190495083093,0.30869275228883414,0.0,0.0,0.0,0.0,0.009126178195989586,0.009126178195989586,0.16016427721260817,0.0,0.6406571088504327
